name;media 11 GHz;std 11 GHz;media 13 GHz;std 13 GHz;media 17 GHz;std 17 GHz;media 19 GHz;std 19 GHz;glat;glon;SNR 11 GHz;SNR 13 GHz;SNR 17 GHz;SNR 19 GHz
MFI-PSCe-495;0.99998003;0.00012350387;0.99980944;0.0010478661;0.9999234;0.00024101418;0.46100795;0.39317748;58.351000854051264;177.3740005544438;4.664581644801921;4.149193767824995;3.208171308811631;2.445645947802238
MFI-PSCe-497;0.999987;5.470043e-05;0.99983954;0.00086639053;0.000929253;0.0060345437;5.4872708e-06;2.4043788e-05;33.39000230513801;178.25101390197528;3.654553679939133;3.331255937656217;1.339046744079688;1.260544871174168
MFI-PSCe-498;1.0;1.4329929e-07;1.0;1.6858738e-08;1.0;2.528811e-08;0.965455;0.040512443;42.90400224288748;178.32700292346598;1.614653718872815;1.2563234269136512;1.7528385377178792;2.347774228414157
MFI-PSCe-501;1.0;2.2992255e-07;1.0;1.6858738e-08;0.9954242;0.015810113;0.9744987;0.08955963;31.445002586732784;179.66600718816738;3.829130434735019;4.72621518884567;3.634910340545324;2.776225770464234
MFI-PSCe-503;0.9514427;0.12823358;0.00056720397;0.0020307445;0.00035239235;0.0013727015;0.04861914;0.13165525;65.00100234084839;179.76900554432953;2.3208333372495025;1.16053859394688;1.1157222249646697;1.0430945188528573
MFI-PSCe-506;0.82888055;0.30196923;0.27893582;0.3563025;0.006061563;0.0260319;0.6631197;0.31592384;34.047003767008775;180.2310097124329;1.9216804748150758;1.804255504892735;2.0478627723088643;2.4167910918913376
MFI-PSCe-508;0.80851835;0.3399338;0.9999253;0.00038181155;2.5159034e-05;8.1889564e-05;0.057140976;0.17484368;56.85200406264015;180.76200122573147;2.3970483498564223;2.4328614725920237;1.316590204676306;1.0569920370662866
MFI-PSCe-510;1.0;1.1801118e-07;1.0;2.8134403e-07;0.9999984;6.057914e-06;0.9999365;0.00025463302;50.28900433358177;180.96401200416852;1.1282361021761864;1.4380242904199412;2.717777697961521;3.2288839042667004
MFI-PSCe-512;0.9999934;2.942955e-05;0.9999979;1.4541796e-05;0.5696719;0.44513685;0.31800407;0.37574446;34.17000101481164;182.17000514274488;3.3027144132115724;2.830933117277145;2.791686619041577;2.87654229732146
MFI-PSCe-514;0.99782425;0.01112243;0.9999694;0.000101391495;0.9998878;0.00053210335;0.11749864;0.16510609;49.00200174210904;182.4320143510664;0.6273783850952106;0.4635083532703963;1.963013908189024;2.4282106518207236
MFI-PSCe-516;0.9999988;6.090148e-06;1.0;2.5484036e-07;1.0;2.528811e-08;0.8086224;0.2688694;44.18200201940985;183.8050000550789;0.9346511571256979;1.1115602474266377;1.99301685794345;2.2771110839162634
MFI-PSCe-518;0.99755377;0.009735003;0.92532957;0.15499698;0.9999981;1.3029766e-05;0.99999976;1.1190127e-06;31.890002179499923;184.88300259908772;2.8438425754677925;2.2117320099614686;3.272246653440643;3.1936090140650824
MFI-PSCe-520;0.82306635;0.28677648;0.9996733;0.0016528756;0.60665345;0.3751807;0.38744044;0.3371651;-70.22999296377105;186.0570094174932;2.3854308517430898;2.3939626363335;1.8944037462664014;1.324765742737438
MFI-PSCe-521;0.034150425;0.13004346;0.0008785399;0.0025539207;0.9997027;0.0007658354;0.30362788;0.39718533;67.48100555638948;186.70400419326387;2.9939165529061484;2.684770943294754;1.8701703342599192;1.4415942614921664
MFI-PSCe-526;0.9992586;0.004980159;0.9999735;0.00017963619;9.214323e-05;0.0006234024;0.0068197404;0.018374888;56.39200099751196;188.45900798824653;3.4365437604059426;3.0224287552304347;0.03341218471479985;
MFI-PSCe-527;0.9999997;1.3603185e-06;0.99999976;1.1565145e-06;0.9999952;1.9299703e-05;0.9409299;0.08549248;48.71600230874048;188.5000078368884;0.6329312870154563;0.9232908415758022;1.4757938013370133;1.5863710366212527
MFI-PSCe-531;0.999543;0.001544681;0.9392084;0.12291063;1.0;1.8848644e-08;0.9317991;0.17007802;82.07000237925426;189.33801415166167;1.3812045527390575;1.1582998478110123;2.3857071798777114;2.017407840545882
MFI-PSCe-532;0.99986684;0.0008405276;0.99999994;3.5543565e-07;0.12951253;0.28899062;0.13022153;0.19616446;54.0030010198684;189.98000399810024;4.260829074541589;3.237709681375693;2.176993798277144;1.4395853846514823
MFI-PSCe-534;0.0016999033;0.010775295;0.3555954;0.4003297;0.9997187;0.0010914044;0.7303703;0.37695116;55.65000418592663;190.2770012179648;0.7911073100759349;1.0096880821022889;2.668426770866176;2.9137962290961603
MFI-PSCe-535;0.7315259;0.39074442;0.7912317;0.31898302;0.33117026;0.42162964;0.09191136;0.21325259;-69.14700051787057;190.4360068813277;2.296547948682768;2.514344089941854;1.9823382382100934;1.8120583653482993
MFI-PSCe-538;0.12857981;0.2757974;0.014398193;0.042117007;0.23460826;0.33240542;0.32858604;0.3485951;61.85500217068357;191.45800168740132;2.2281080821646926;1.2381161163223762;1.7857859660629218;2.0178930271827453
MFI-PSCe-544;0.19713633;0.3079942;0.11439924;0.21812367;0.22478777;0.3057775;0.034708314;0.109404966;31.858004283533816;193.3820110245057;1.720168521657017;1.8379045483650989;1.889220134022922;1.8775555924724068
MFI-PSCe-547;0.51058793;0.35335308;0.1793719;0.33076075;0.00096698507;0.0034727438;0.06904873;0.20299749;52.33200328164976;194.2520073027933;1.8881318626522363;1.5151701244185627;2.1145581985615993;0.547212290525684
MFI-PSCe-550;1.9111634e-05;0.0001258777;0.0023331086;0.010792537;0.0075247604;0.027002906;0.7451213;0.3262308;-68.13099417143081;194.81399731226148;0.37931785537890145;0.4012538122924871;1.7992616084078086;1.8556255961833514
MFI-PSCe-556;0.9999047;0.00027095331;0.82567716;0.29068413;0.62120545;0.4068342;0.9206911;0.22360289;34.00600299317355;196.71500376504525;2.4291299935788024;2.1914863380935916;2.03661335261125;2.9513415494355386
MFI-PSCe-562;0.9836235;0.07338999;0.9261654;0.16261964;0.5070447;0.37438816;0.4802721;0.34162468;44.42500164244688;198.8620075768133;4.1287057179457465;3.1520977601333393;2.684267536903839;1.9853621654893727
MFI-PSCe-563;1.0;0.0;1.0;0.0;0.06892323;0.14365356;0.0007893552;0.0035536205;78.39200067703355;199.44801356593683;7.8565521231041275;7.777824667542035;3.5568953598740034;2.7787129482446313
MFI-PSCe-564;0.99768865;0.008175574;0.99891746;0.005007651;0.22489683;0.2558511;4.959788e-05;0.00026220712;52.664003845568914;199.60500445745964;3.180081936311511;2.5752788107479145;1.7202333416939033;1.527262023435001
MFI-PSCe-565;0.9212687;0.16713741;0.82277113;0.31425828;9.313254e-08;6.512208e-07;6.30488e-07;3.167722e-06;33.609003533082856;199.8230055434157;1.5760935942968655;2.1924191955379153;2.633375496072802;2.937113483447588
MFI-PSCe-566;0.9999901;5.3526113e-05;0.99999446;3.096422e-05;0.6150888;0.40888107;0.02096578;0.10812639;31.87900398424419;200.0190046117252;3.0569366532827877;3.227225238406629;2.002645565496506;1.7357805917915599
MFI-PSCe-567;0.025894964;0.062714055;0.60417706;0.3996419;0.008167549;0.042142183;0.018078448;0.08199819;55.17600101839398;201.07801198932623;1.3780849770621657;1.5337365049793088;1.9905344049921798;2.7948751560919325
MFI-PSCe-568;1.0;0.0;0.99999374;3.4496836e-05;0.49872467;0.37884986;6.0231145e-05;0.00040686797;-79.28300243511035;201.22599365760107;4.803697854597644;3.4634191877843676;1.5067546154609353;0.6742732864263643
MFI-PSCe-569;0.6361425;0.40432635;0.89398956;0.21224742;0.019324502;0.08730388;0.20135993;0.22909105;48.06500095123243;201.255013308811;1.49942574950174;1.0341945290614616;1.095128099377994;0.5214278862764828
MFI-PSCe-573;0.99998385;8.580332e-05;0.93549263;0.17438397;0.0029994634;0.013354082;0.0025058568;0.011072614;83.32800522903683;201.9780202629724;3.2351892409792127;2.8851703613182345;2.057477648639829;1.803877434965908
MFI-PSCe-580;0.9999959;2.3419627e-05;0.9999912;3.5919373e-05;0.99995637;0.00022116372;0.96638924;0.14757706;50.9670012259419;205.47901277558773;2.7529070487067933;3.479018636878221;2.693937018955426;1.8575831886944218
MFI-PSCe-581;0.9797764;0.12581275;0.9866626;0.06661218;0.10303522;0.23594478;0.7513221;0.35307592;80.22000338638534;205.648013727771;1.166757936904556;0.9208977081914343;0.9865576877339203;0.7874865192742804
MFI-PSCe-582;0.28572875;0.41738358;0.29454392;0.3763672;5.48559e-07;1.7296751e-06;3.5781832e-06;1.6276892e-05;36.659002560405966;205.70000477153408;;;0.8710110401066906;1.423191726012619
MFI-PSCe-584;1.0;1.8848644e-08;0.99999994;3.5683226e-07;0.9991842;0.0055371094;0.02480752;0.11697298;32.55000133859749;207.32601166141365;1.2935964922630754;1.3970612744778022;1.8869004392778723;3.20025023415513
MFI-PSCe-585;0.99999803;8.425575e-06;0.7032875;0.34537336;0.9556095;0.16749144;0.01912615;0.04835429;54.679002950398726;207.47100239852296;4.170094515289427;3.228774346611098;2.4734280201245267;1.7255814331745167
MFI-PSCe-586;6.727884e-05;0.0004687729;8.383114e-07;3.1332963e-06;0.21634859;0.28482577;0.008304533;0.023291655;-68.54800205723966;207.54499871509896;0.6590175466177269;0.326434245320944;1.142069600774026;1.1142811605166405
MFI-PSCe-589;0.31130365;0.37190536;0.08829908;0.21134353;0.99576545;0.011567737;0.90790236;0.17905687;-62.11500349029564;209.8249987997536;2.261909032462142;1.207859493442861;2.641572575666497;1.9586575380847246
MFI-PSCe-590;1.0;0.0;0.9843696;0.082650185;0.007069599;0.049065426;0.001290628;0.00887166;-65.14999189406338;209.8359997637066;4.919817749679017;4.302974479491638;1.8394809540127122;0.94718753363649
MFI-PSCe-591;1.0;1.6104289e-07;0.9998172;0.00064681785;0.9451997;0.14236195;0.010856055;0.047431186;54.4280033716589;210.6850070455412;3.647700263337619;3.552985385241779;1.8607183556449374;1.656691710406904
MFI-PSCe-592;0.99911475;0.0021920288;0.97590864;0.05340589;0.04339634;0.12335305;0.52967024;0.41328964;70.87600140947728;210.90701066503345;3.7365248234961776;3.0793854432896848;1.6468028561475163;1.117404238977071
MFI-PSCe-593;1.0;0.0;0.99968076;0.0015129104;0.7446548;0.27783713;0.3123851;0.33786073;61.008001351366936;211.57700634205284;2.7896149494585107;3.3091800337298243;3.4743527211877616;2.8517670108773263
MFI-PSCe-594;1.0;0.0;1.0;0.0;0.6972717;0.3962677;0.030048275;0.13827962;30.147001233510224;212.93801115860225;4.5233064593678485;4.999195526468881;2.8905028275954376;2.0201148477781024
MFI-PSCe-596;1.0;7.152558e-08;0.9944343;0.019363314;0.021168955;0.08213582;0.00069642195;0.004517316;-51.23199279239137;213.83400280689244;3.697671458588421;2.2466899276809214;1.1198751595168654;1.438204402313072
MFI-PSCe-598;0.30340424;0.34902605;0.89499307;0.21151775;0.07626555;0.21025586;0.006469267;0.02906418;34.43200103382954;214.04700496640663;0.9882799921108929;1.1467846962953196;1.4676956489916742;0.533684255985388
MFI-PSCe-599;0.3132706;0.4058318;0.739538;0.3027097;2.1948354e-08;1.2701918e-07;0.002300321;0.016008064;-42.41700563228724;214.3600045782909;1.6698811254433457;1.3645787330865529;0.5130528530318779;0.37917740331208544
MFI-PSCe-600;0.040323902;0.14435683;0.016386887;0.0984506;4.0447394e-06;2.3789004e-05;2.4970848e-06;9.995904e-06;59.01300227900903;214.89701351528888;1.5228156649553748;1.3272906162018079;1.6187655481169816;0.9697538970000238
MFI-PSCe-602;0.8985183;0.17738244;0.7152884;0.32709637;1.5944288e-06;7.436973e-06;8.8240785e-07;3.062028e-06;-54.26899548650702;216.83900720645465;3.098709492440983;2.6958379332902074;0.32567358732455376;1.4980149139484005
MFI-PSCe-603;0.74746406;0.252358;0.78120124;0.24953943;0.9861767;0.034046233;0.00013793501;0.00051466754;-43.14100476500074;216.86500933128391;2.8051860112562177;3.058726784990919;3.2721017513150534;2.578731033072424
MFI-PSCe-605;0.9988638;0.005108244;0.99773264;0.005907323;0.83964014;0.27206442;0.7422264;0.34862593;69.96299908608746;218.09901229642028;2.1547939622578767;2.8376298814743013;1.4012647406488667;1.3566090416767522
MFI-PSCe-606;0.99997467;7.447005e-05;0.999996;2.7810584e-05;0.00064863975;0.0028762978;0.0021656223;0.0069303657;55.4220025318168;218.1600136145252;4.3350243846087295;4.670107483748713;1.358735064684462;0.5963287858344426
MFI-PSCe-608;0.32135516;0.3805613;0.0069762897;0.039980732;0.62549686;0.4135541;0.0019114226;0.012756317;62.29900142207201;218.40700881545183;2.363381164725743;1.826794423210431;1.996016075950548;2.443466890323984
MFI-PSCe-610;0.57851684;0.3914677;0.9505774;0.11117512;0.5744101;0.358369;0.0005036203;0.0013670918;-47.02099457439365;220.95599702169557;1.3339112420812111;1.670790073015218;1.8220366620758013;1.325255230783332
MFI-PSCe-611;0.9999998;7.764635e-07;0.9999989;6.013787e-06;8.646424e-10;4.5831974e-09;5.293152e-06;3.1356114e-05;75.99600370979343;221.1010147924585;3.1229956736905997;2.7863410131395976;1.2589730757347917;0.924378178330333
MFI-PSCe-612;0.9999997;1.8972637e-06;0.9999956;2.3286793e-05;0.35814983;0.42709503;0.9153473;0.16564938;77.82800443883325;221.17401451274463;2.550169518698906;1.8877490203422178;2.2631300515132433;2.6933540699508947
MFI-PSCe-613;0.5055969;0.379074;0.3230719;0.35686693;0.8283891;0.22276376;0.98330283;0.0472079;-30.220999192774244;221.8320053899733;2.600041173663623;1.8987684580165871;2.650107700726649;2.319739314768852
MFI-PSCe-614;0.009193807;0.06014449;0.023326077;0.088848434;0.028838282;0.14003542;0.00038073573;0.001218469;63.14500190355421;222.5300103147184;1.2422977700158844;0.8365595937602761;1.1714669442132621;1.705556984005715
MFI-PSCe-616;0.989518;0.04420411;0.8340471;0.23279294;0.0014048625;0.0060810368;0.009636645;0.029451836;49.70600267863648;223.56501186438;2.9581471844569807;2.4637841625383725;1.5384381563034235;2.052885830142023
MFI-PSCe-617;0.9999569;0.00012362117;0.9978926;0.0080862;9.4678356e-08;6.539215e-07;3.3049728e-05;0.00012581582;-30.76699689451525;223.57600862547503;2.7751044178528907;2.595830550373462;0.7172992468961569;0.40752602683472006
MFI-PSCe-618;1.0;2.6185373e-07;0.9999781;0.00014328354;0.9999992;3.9515317e-06;0.22152394;0.31462047;-34.91699842580288;223.6900067573142;7.250288905726164;6.871176903304318;2.3106974380351892;1.5525193243911546
MFI-PSCe-619;0.99996966;0.000118355216;0.37572914;0.37817177;0.9873967;0.05224319;0.020450063;0.08615737;59.42099897589675;224.41801011989443;2.6109593694954456;2.4630128158896962;2.8790125465148213;2.6602233095836847
MFI-PSCe-622;0.10047282;0.18836208;0.37980148;0.4194818;0.51162416;0.40143713;0.07975469;0.21775219;50.78099945412775;227.15000354471337;1.907054004429204;2.2339967633042406;1.513208877609124;2.0806395889139004
MFI-PSCe-625;0.9977188;0.0106557645;0.9419129;0.16108567;9.606355e-05;0.0005413123;1.552624e-07;7.891626e-07;53.16800043363507;228.33300254267544;2.4220435353661394;2.5412226888777742;3.2162306689054727;3.0621340107323363
MFI-PSCe-632;0.84699464;0.23183228;0.43156514;0.39147136;0.29829848;0.3977186;0.64942366;0.3818875;84.87000370197791;232.5450367304207;2.070883859803874;1.3366612022598165;2.455794181277744;2.1768467709674866
MFI-PSCe-642;0.9992613;0.0020653058;0.9978664;0.009345463;0.19761315;0.28146163;0.40997726;0.3959391;73.05899890398243;235.6620184690002;4.479662734739999;4.000435626077699;2.1722908340863416;2.4704978581471786
MFI-PSCe-643;0.021378988;0.11204362;0.07862848;0.22817169;0.29697263;0.31651106;0.115972936;0.22671744;65.19599987777745;236.8970158118816;1.3676566853850645;1.603433568814524;1.768008773266195;1.4428935179843576
MFI-PSCe-648;0.99998975;6.0063132e-05;1.0;0.0;0.99999434;2.7594759e-05;0.55656844;0.39778897;63.945999599712096;242.2120180145413;3.6448320461916484;4.290705231872479;3.472039298019458;2.807812293462011
MFI-PSCe-659;0.48979047;0.31241465;0.9965675;0.010350441;0.90302247;0.17979431;0.9747513;0.13374263;73.73899844578803;250.14401388821423;2.0652698031992247;3.2823061177757222;1.8461601912603547;1.7818220947368808
MFI-PSCe-664;1.0;1.09581805e-07;1.0;1.2644054e-07;0.7877311;0.24870089;0.54045653;0.34648126;81.63899971007902;255.05102183027492;6.194807348622994;6.348040735682878;2.848332384304033;1.571115586331594
MFI-PSCe-666;0.00018910643;0.0006798249;0.999984;6.697693e-05;3.383256e-06;1.3833333e-05;2.1767905e-06;5.747667e-06;32.05199759183085;261.0580220152218;1.3475092757646647;2.8592688325085236;0.4505197323380439;1.10172215859335
MFI-PSCe-667;0.9437797;0.09155227;0.9983308;0.006834459;1.6517312e-07;7.334452e-07;0.0002448428;0.00095892936;76.86099947612591;261.78801345488426;0.7466121227753932;0.7982997065626835;0.9226878293006756;0.8815203057506854
MFI-PSCe-669;0.98087996;0.08820822;0.9057464;0.18504922;0.0046362113;0.024314063;5.5964404e-07;2.9751322e-06;32.32699893958276;264.4719929586664;2.3213731547181022;2.8131979593180736;2.3930558427318775;3.526784275643331
MFI-PSCe-670;0.99999994;3.0741208e-07;0.9999997;1.7705088e-06;0.00036823563;0.0017857148;0.04601059;0.19164614;71.83299936721568;266.2370147056295;0.7639410739404107;0.9761856560858977;0.8704916176583595;0.9350062051838092
MFI-PSCe-671;1.0;0.0;1.0;1.0254771e-07;0.97920454;0.11052021;0.25616828;0.32227495;34.87699805932846;266.74701754164454;4.517745170823682;5.279167276767855;3.8536300890507396;2.2705793230779228
MFI-PSCe-672;0.016010001;0.09121975;0.0022315136;0.014346255;0.0487278;0.17619357;0.98164743;0.055024087;32.10100064117718;271.81501044704333;1.4235664517685958;1.353038894758606;1.215979723260169;2.02364768198819
MFI-PSCe-676;0.9999995;3.0279512e-06;0.99947184;0.001991975;0.9999414;0.0004053478;0.8186469;0.3022611;39.587000462453815;276.717018986778;3.7232295384669207;4.1142212775374905;3.079681706239725;2.4009530550838325
MFI-PSCe-677;0.8801408;0.27696854;0.81462944;0.35365936;0.99592066;0.025409305;0.9768846;0.1404643;74.47499705877013;278.3380286651434;0.8561652005724101;0.7259061349185839;0.1299557932980938;0.41645947771035463
MFI-PSCe-679;0.0006842634;0.0026326743;0.00012729572;0.0006110316;0.004526903;0.022025548;0.05350501;0.16222909;37.47999788156195;283.6640096487838;1.3067439931200961;0.9264905204158514;0.877935528017023;1.5333080396747854
MFI-PSCe-681;0.9339422;0.15461971;0.9819481;0.050603412;2.0138598e-06;9.238473e-06;5.235211e-06;1.896052e-05;35.84099789992418;284.62201732686106;3.301195311483767;2.6893393036361304;1.6734859145282992;1.360894985407474
MFI-PSCe-682;0.92315763;0.20181605;0.9566729;0.16580139;0.1789357;0.3078055;0.046070017;0.17568496;38.87799652725173;287.4100118555131;0.8852150439772681;1.2729211585423517;1.2636907245487243;1.4427890588203034
MFI-PSCe-684;0.9419629;0.081901655;0.66300774;0.27603438;1.9935907e-05;0.00011719546;1.3109941e-05;4.60297e-05;37.78499788541195;290.6870197521454;3.6740587003681218;3.555043059360459;1.455439271541817;1.5344499705939707
MFI-PSCe-685;1.0;0.0;0.9999915;5.4183336e-05;0.9999993;3.1001637e-06;0.061817992;0.1658911;44.51399796433647;290.9960107076194;5.801441747953036;3.528935508288682;3.1577587759946137;3.140180964546318
MFI-PSCe-686;1.0;9.1177576e-08;1.0;0.0;0.35183284;0.38157168;3.121943e-05;8.893829e-05;79.12799627622799;293.5270259567479;0.191621896250839;0.1461198717582418;0.9273411076981555;1.2439275950696698
MFI-PSCe-687;1.0;2.5400252e-07;0.95289207;0.12325228;9.595825e-07;5.180271e-06;0.052879628;0.14533821;46.530995878433096;301.04599826674564;2.9996372181529387;2.5754655281951564;1.8380529403647632;0.9891627870012352
MFI-PSCe-688;1.0;0.0;1.0;3.291774e-07;0.9912339;0.048843488;0.23773393;0.2788355;37.07699729350264;301.614997908672;4.355144969801538;3.9756248631726345;3.443948842717196;0.9920194109717179
MFI-PSCe-689;0.7266605;0.3303336;0.5428305;0.3139621;0.00020579714;0.0010109029;0.07307276;0.2244955;40.518998520026855;305.20700846756483;1.777512674828632;1.984522977057136;1.0658245055731492;1.5003057529238695
MFI-PSCe-690;0.0019866535;0.01351417;1.6686413e-06;6.094744e-06;0.86660886;0.2651785;0.019709243;0.0420399;44.848996530957;305.3819965019577;0.8820160116633007;1.0980025091464254;1.433117350419243;1.7982799295905303
MFI-PSCe-691;0.9997689;0.0004906678;0.98634356;0.031328615;0.99999946;2.6526277e-06;0.87827855;0.26816;74.5569966994105;305.85700717627503;0.8312659952115261;1.0170278040600609;1.7439351516190773;2.059232760471866
MFI-PSCe-693;0.028021958;0.08030375;0.2879292;0.33630776;0.11740321;0.27583134;0.026429396;0.094720975;41.924996453855634;316.3290173612285;0.34319890025209704;1.6503862973359145;1.8302679159530453;1.707453124311433
MFI-PSCe-694;0.9872068;0.029082797;0.97953385;0.061116144;0.9825845;0.0645434;0.19403033;0.2611566;37.51399714840364;316.66501571908617;3.2040448307425313;2.8654769070390484;1.597752769277129;0.9826870847111888
MFI-PSCe-695;0.99282014;0.018246427;0.69650894;0.326717;0.28888085;0.3790093;0.08298243;0.20466983;40.521996530861934;318.4590221001514;1.7883915854068833;1.9210904750919913;0.41095825160476157;0.22485974643256562
MFI-PSCe-696;0.999969;9.938318e-05;0.9732672;0.099208504;1.4201185e-05;4.4459623e-05;0.00081693963;0.0051363125;74.22199727396104;319.45701087859715;2.6228896682950573;2.4874129463694503;1.7693136754179322;1.4105630473291426
MFI-PSCe-697;0.652081;0.30278736;0.30389383;0.30848783;0.009094156;0.053486094;0.051468305;0.18074825;43.56099795980074;320.3049999077771;1.423096051706346;1.4948833745565477;1.2578042110341392;1.8121180741398308
MFI-PSCe-701;5.5242726e-05;0.00031079756;0.015822329;0.043998737;0.00061353773;0.0039700163;3.8898514e-05;0.00021656597;37.03899848231486;328.09500794256013;1.3126349479500095;1.7196441863945537;2.303869642523491;1.9441497031906434
MFI-PSCe-702;0.67867094;0.38899478;0.98871064;0.062427912;0.42664137;0.43713203;0.00029126552;0.00091183605;39.63999638289911;330.3660039874357;1.5514649200662125;2.451256705819636;1.5474698808447354;1.7473678154504027
MFI-PSCe-704;0.9999981;9.333726e-06;0.9997596;0.001296816;0.071506865;0.13756119;0.004514403;0.01022333;34.44499666391893;333.28201942842395;2.3536818164202966;2.496557437418883;2.4450057492032826;1.517077444427054
MFI-PSCe-705;0.15985242;0.2838275;9.882757e-07;5.173239e-06;2.7496705e-08;7.9551846e-08;0.17786655;0.32602373;72.91899567631006;335.08100085252204;1.66698628190904;2.134585678140573;0.5833711278956434;0.8204957968577374
MFI-PSCe-713;1.0;0.0;1.0;0.0;0.99992156;0.0004940449;0.19689704;0.33405927;70.16599732852228;347.19299843029575;7.4685153168552905;6.466352028504379;2.9168169690499672;1.5296487292046854
MFI-PSCe-727;0.9999899;5.544183e-05;0.9973742;0.0067048273;0.00030345004;0.001191281;5.676809e-09;3.278375e-08;-33.263;103.549;4.858278071818803;4.259141042989966;2.4863334089770084;2.026507776917191
MFI-PSCe-729;1.0;0.0;1.0;2.9502795e-07;0.033323392;0.09670922;0.0018171448;0.0070270575;51.78000000000001;153.18000000000004;3.505349641909226;3.1571440594659324;3.426579243458457;2.0055555973093213
MFI-PSCe-736;0.21245371;0.30822703;0.09458119;0.1991647;0.8277528;0.30673808;0.996156;0.021238297;53.423;166.85700000000003;0.8734160803285387;0.9197884742941239;3.5086868204070703;3.9862450630586412
MFI-PSCe-739;0.0058560534;0.018721627;0.00069130765;0.0022443952;0.61126655;0.39615643;0.9995022;0.0016491519;55.125999999999976;165.87799999999996;0.2121165909671033;0.6749329163507078;3.046809615593966;5.0722370777667045
